source,target,relationship,weight
GBeurier,microsoft/vscode-copilot-release#991,commented_on_issue,1
GGBondBlueWhale,openai/codex#18960,commented_on_issue,1
GGBondBlueWhale,openai/codex#18960,opened_issue,1
GGBondBlueWhale,openai/codex#23794,commented_on_issue,1
GGBondBlueWhale,openai/codex#23984,commented_on_issue,1
GGBondBlueWhale,openai/codex#23999,opened_issue,1
GGBondBlueWhale,openai/codex#24031,commented_on_issue,1
GGBondBlueWhale,openai/codex#24177,commented_on_issue,1
GGBondBlueWhale,openai/codex#24177,opened_issue,1
GGBondBlueWhale,openai/codex#24236,commented_on_issue,1
GGBondBlueWhale,openai/codex#24246,opened_issue,1
GGBondBlueWhale,openai/codex#24269,commented_on_issue,1
GGBondBlueWhale,openai/codex#24273,opened_issue,1
GGBondBlueWhale,openai/codex#24301,commented_on_issue,1
GGBondBlueWhale,openai/codex#24301,opened_issue,1
GGBondBlueWhale,openai/codex#24304,opened_issue,1
GGBondBlueWhale,openai/codex#24372,opened_issue,1
GGBondBlueWhale,openai/codex#24378,opened_issue,1
GGBondBlueWhale,openai/codex#24422,commented_on_issue,1
GGBondBlueWhale,openai/codex#24422,opened_issue,1
GRGAINZ,openai/codex#23164,commented_on_issue,2
GRGAINZ,openai/codex#23164,opened_issue,1
GRGAINZ,openai/codex#24361,commented_on_issue,1
GabeAl,microsoft/vscode-copilot-release#986,commented_on_issue,2
Gaeun-smashing-python,microsoft/vscode-copilot-release#7596,opened_issue,1
Galexlol,microsoft/vscode-copilot-release#624,commented_on_issue,2
Gangadhar-Ramana,openai/codex#9508,commented_on_issue,1
Ganja-Panda,microsoft/vscode-copilot-release#6459,opened_issue,1
GaoWY-design,openai/codex#9544,commented_on_issue,3
Garaks,anthropics/claude-code#29573,commented_on_issue,1
Garfie2021,openai/codex#24385,opened_issue,1
Gavin307715,openai/codex#24375,opened_issue,1
GeorgyDesign,anthropics/claude-code#29047,commented_on_issue,1
GeronimoCastano,anthropics/claude-code#15379,commented_on_issue,1
GibsonSWE,microsoft/vscode-copilot-release#7855,opened_issue,1
Giftia,openai/codex#20517,commented_on_issue,1
Gilberto-xyz,openai/codex#14860,commented_on_issue,1
GlassGutta,microsoft/vscode-copilot-release#14112,opened_issue,1
Gliktch,openai/codex#20161,commented_on_issue,4
Go-Pomegranate,anthropics/claude-code#38335,commented_on_issue,2
GonMa18,microsoft/vscode-copilot-release#991,commented_on_issue,1
GongYeSUDA,microsoft/vscode-copilot-release#12326,commented_on_issue,1
GonzaloPeriane,anthropics/claude-code#38335,commented_on_issue,3
GrLime909,openai/codex#22051,commented_on_issue,1
GrLime909,openai/codex#24335,commented_on_issue,1
Grallen,openai/codex#14425,commented_on_issue,1
Grallen,openai/codex#14860,commented_on_issue,6
Grallen,openai/codex#14860,opened_issue,1
Grandmasg,microsoft/vscode-copilot-release#12140,commented_on_issue,2
Grandmasg,microsoft/vscode-copilot-release#12140,opened_issue,1
GreamDesu,microsoft/vscode-copilot-release#991,commented_on_issue,1
Greeniemax,microsoft/vscode-copilot-release#2758,opened_issue,1
GroupBLive,microsoft/vscode-copilot-release#14121,commented_on_issue,2
Groverlee,openai/codex#13811,commented_on_issue,1
Guimaraes-Andre,anthropics/claude-code#48220,opened_issue,1
Gururagavendra85,microsoft/vscode-copilot-release#14105,commented_on_issue,1
Gururagavendra85,microsoft/vscode-copilot-release#14123,commented_on_issue,1
GuyfromMontana,anthropics/claude-code#47540,opened_issue,1
H0rs3man,openai/codex#24233,commented_on_issue,1
H0rs3man,openai/codex#24233,opened_issue,1
H2RnD,microsoft/vscode-copilot-release#3673,commented_on_issue,1
H3artdown,openai/codex#16857,commented_on_issue,1
HUGHNew,openai/codex#8784,commented_on_issue,1
HackStrix,microsoft/vscode-copilot-release#10262,commented_on_issue,1
HamadTheIronside,anthropics/claude-code#27302,commented_on_issue,1
HamarPisti,microsoft/vscode-copilot-release#12564,opened_issue,1
Hammaarn,anthropics/claude-code#49268,commented_on_issue,1
Hani-AMJ,anthropics/claude-code#16837,commented_on_issue,1
HarryChang0507,openai/codex#23672,commented_on_issue,1
HayThurJack,anthropics/claude-code#37323,commented_on_issue,1
HazelLessiter,anthropics/claude-code#46275,commented_on_issue,1
Hedwig7s,microsoft/vscode-copilot-release#4765,commented_on_issue,1
Hellblazer,anthropics/claude-code#16288,commented_on_issue,3
Henry-Jessie,openai/codex#23794,commented_on_issue,1
Henry839,openai/codex#22802,commented_on_issue,2
HernandoR,microsoft/vscode-copilot-release#14167,commented_on_issue,1
HeroOfOdyssey,openai/codex#22696,commented_on_issue,2
Hiliboli,openai/codex#20517,commented_on_issue,1
HishCok,anthropics/claude-code#62089,opened_issue,1
Hisham-Hussein,anthropics/claude-code#38335,commented_on_issue,2
HoldenCaulfieldRye,anthropics/claude-code#46623,commented_on_issue,1
HoldenCaulfieldRye,anthropics/claude-code#46623,opened_issue,1
HonkCY,openai/codex#16857,commented_on_issue,1
HonorLives,anthropics/claude-code#43013,commented_on_issue,1
HorseNewBee,openai/codex#24419,opened_issue,1
HuguesD,anthropics/claude-code#49142,opened_issue,1
HurricaneLP,anthropics/claude-code#54314,commented_on_issue,1
HushHuang,openai/codex#23794,commented_on_issue,1
HushHuang,openai/codex#23794,opened_issue,1
Huzaifa-Quadri,anthropics/claude-code#17432,commented_on_issue,1
Hydrocephalic,anthropics/claude-code#48033,commented_on_issue,1
HyunKN,openai/codex#13018,commented_on_issue,1
IAMIbrahimmemon,microsoft/vscode-copilot-release#554,commented_on_issue,1
IKG12345,anthropics/claude-code#17432,commented_on_issue,1
IanMCO,anthropics/claude-code#27302,commented_on_issue,1
IanVand,anthropics/claude-code#26679,commented_on_issue,1
IcodeNet,microsoft/vscode-copilot-release#1378,commented_on_issue,1
IgorGanapolsky,openai/codex#18404,commented_on_issue,2
IgorGanapolsky,openai/codex#21579,commented_on_issue,2
IgorGanapolsky,openai/codex#21936,commented_on_issue,1
IgorGanapolsky,openai/codex#24252,commented_on_issue,1
IgorGanapolsky,openai/codex#24367,commented_on_issue,1
IgorGanapolsky,openai/codex#24394,commented_on_issue,1
IlanVivanco,anthropics/claude-code#27302,commented_on_issue,3
ImperialKlepto,anthropics/claude-code#27302,commented_on_issue,1
ImproperSubset,anthropics/claude-code#16288,opened_issue,1
IndroLogik,anthropics/claude-code#36362,commented_on_issue,1
InfiniteBSOD,anthropics/claude-code#61415,commented_on_issue,1
InjeongLeeL,openai/codex#23795,commented_on_issue,1
InsaneHoops,anthropics/claude-code#13689,commented_on_issue,1
IonutAlexandruCandea,anthropics/claude-code#38335,commented_on_issue,1
IridiumSoftware,anthropics/claude-code#49389,commented_on_issue,2
IridiumSoftware,anthropics/claude-code#49389,opened_issue,1
IschanLois,anthropics/claude-code#38335,commented_on_issue,1
Iydah,openai/codex#19112,opened_issue,1
JAL117,anthropics/claude-code#54204,commented_on_issue,1
JCEY289,openai/codex#24040,commented_on_issue,1
JCEY289,openai/codex#24040,opened_issue,1
JCSopko,anthropics/claude-code#62146,opened_issue,1
JDThiboutot,anthropics/claude-code#27302,commented_on_issue,1
JDUXer,microsoft/vscode-copilot-release#12924,opened_issue,1
JDUXer,microsoft/vscode-copilot-release#12938,commented_on_issue,1
JDanielHConsuegra,microsoft/vscode-copilot-release#6445,opened_issue,1
JIN-9547,microsoft/vscode-copilot-release#6841,commented_on_issue,1
JKratto,microsoft/vscode-copilot-release#7518,commented_on_issue,1
JS3910,microsoft/vscode-copilot-release#3927,commented_on_issue,2
JS3910,microsoft/vscode-copilot-release#3927,opened_issue,1
JSunRae,microsoft/vscode-copilot-release#13583,commented_on_issue,1
Ja1Zhou,openai/codex#16909,commented_on_issue,1
JackeyCloud,openai/codex#23062,commented_on_issue,1
JacquelineShi,anthropics/claude-code#62096,opened_issue,1
Jadiker,openai/codex#24269,commented_on_issue,1
James-Wilkinson-git,microsoft/vscode-copilot-release#4486,opened_issue,1
JamesWClark,microsoft/vscode-copilot-release#7640,commented_on_issue,1
JamieCamino,openai/codex#15413,commented_on_issue,1
JamieCamino,openai/codex#15413,opened_issue,1
JapperP,microsoft/vscode-copilot-release#6642,opened_issue,1
JasJC97,anthropics/claude-code#17432,commented_on_issue,1
Jasil-Shan,anthropics/claude-code#17432,commented_on_issue,1
JavierPiedra,openai/codex#24015,opened_issue,1
JayMalde,anthropics/claude-code#17432,commented_on_issue,1
JayWatHL,anthropics/claude-code#30861,commented_on_issue,1
Jenp,microsoft/vscode-copilot-release#13273,opened_issue,1
Jenp-AICraftWorks,microsoft/vscode-copilot-release#13273,commented_on_issue,1
JeongJuhyeon,openai/codex#6020,commented_on_issue,1
JeremyDMoses,anthropics/claude-code#15379,opened_issue,1
JeremyMcCormick,microsoft/vscode-copilot-release#14121,commented_on_issue,1
JerryLife,anthropics/claude-code#2805,commented_on_issue,1
JesuisTong,microsoft/vscode-copilot-release#6884,commented_on_issue,2
JialinLiu-codedance,openai/codex#18450,commented_on_issue,1
JiantaoL,anthropics/claude-code#38335,commented_on_issue,1
JiantaoL,anthropics/claude-code#40881,commented_on_issue,1
JiantaoL,anthropics/claude-code#40881,opened_issue,1
JiehoonKwak,openai/codex#22696,commented_on_issue,1
JiepengLab,openai/codex#9046,commented_on_issue,1
Jinxhao18,microsoft/vscode-copilot-release#7640,commented_on_issue,1
JoanR112,openai/codex#23195,commented_on_issue,1
JoanR112,openai/codex#23195,opened_issue,1
JoannaSapiecha,anthropics/claude-code#59915,commented_on_issue,1
JochenSchau,microsoft/vscode-copilot-release#14069,opened_issue,1
John-Allard,openai/codex#11014,commented_on_issue,2
John-Allard,openai/codex#11014,opened_issue,1
JohnMaingi-IXP,anthropics/claude-code#34835,commented_on_issue,1
JohnnyZ93,microsoft/vscode-copilot-release#7518,commented_on_issue,2
JonasKabalo,anthropics/claude-code#38335,commented_on_issue,8
JoseFerezz,anthropics/claude-code#38335,commented_on_issue,1
Josecc,anthropics/claude-code#27302,commented_on_issue,1
JosephCooperHC,openai/codex#19390,commented_on_issue,2
JosephCooperHC,openai/codex#19390,opened_issue,1
JosephWamulume,openai/codex#18993,commented_on_issue,1
Jovi-droid,anthropics/claude-code#38335,commented_on_issue,1
JuanNephrota,anthropics/claude-code#50567,opened_issue,1
Juberstine,openai/codex#23777,commented_on_issue,1
JulianJvn,microsoft/vscode-copilot-release#7518,commented_on_issue,1
Juloup78,anthropics/claude-code#54204,commented_on_issue,1
JustinJLeopard,openai/codex#23777,commented_on_issue,1
Jwd-gity,anthropics/claude-code#62077,opened_issue,1
K1-R1,openai/codex#14338,commented_on_issue,1
K1-R1,openai/codex#19315,commented_on_issue,1
K1-R1,openai/codex#7071,commented_on_issue,1
KPYahoo,anthropics/claude-code#17432,commented_on_issue,1
KRAA5H,microsoft/vscode-copilot-release#6841,commented_on_issue,1
KRAA5H,microsoft/vscode-copilot-release#6841,opened_issue,1
KaRamHelal,anthropics/claude-code#38335,commented_on_issue,1
Kabraxist,anthropics/claude-code#27302,commented_on_issue,2
Kae-lum,openai/codex#23794,commented_on_issue,1
Kahrmii,microsoft/vscode-copilot-release#7063,opened_issue,1
Kai-Chen00,openai/codex#18993,commented_on_issue,1
KamilDev,anthropics/claude-code#59915,commented_on_issue,1
KanosTree,anthropics/claude-code#49113,opened_issue,1
Kare-Udon,openai/codex#16857,commented_on_issue,1
KastielDominico,openai/codex#14860,commented_on_issue,1
KathrynN,anthropics/claude-code#58390,commented_on_issue,1
KathrynN,anthropics/claude-code#58390,opened_issue,1
KeKeDou810,openai/codex#21657,opened_issue,1
Keesan12,anthropics/claude-code#61835,commented_on_issue,1
Keesan12,anthropics/claude-code#62103,commented_on_issue,1
Keesan12,anthropics/claude-code#62104,commented_on_issue,1
Keesan12,anthropics/claude-code#62106,commented_on_issue,1
Keesan12,anthropics/claude-code#62107,commented_on_issue,1
Keesan12,anthropics/claude-code#62108,commented_on_issue,1
Keesan12,anthropics/claude-code#62109,commented_on_issue,1
Keesan12,anthropics/claude-code#62110,commented_on_issue,1
Keesan12,anthropics/claude-code#62111,commented_on_issue,1
Keesan12,anthropics/claude-code#62112,commented_on_issue,1
Keesan12,anthropics/claude-code#62113,commented_on_issue,1
Keesan12,anthropics/claude-code#62114,commented_on_issue,1
Keesan12,anthropics/claude-code#62115,commented_on_issue,1
Keesan12,anthropics/claude-code#62116,commented_on_issue,1
Keesan12,anthropics/claude-code#62118,commented_on_issue,1
Keesan12,openai/codex#17540,commented_on_issue,3
Keesan12,openai/codex#22220,commented_on_issue,4
Keesan12,openai/codex#23296,commented_on_issue,1
Keesan12,openai/codex#23480,commented_on_issue,1
Keesan12,openai/codex#23694,commented_on_issue,3
Keesan12,openai/codex#23698,commented_on_issue,4
KeisukeNagakawa,openai/codex#24410,opened_issue,1
KelfiSQd,openai/codex#14519,commented_on_issue,1
Kenan7,microsoft/vscode-copilot-release#624,commented_on_issue,1
Kenerator,anthropics/claude-code#38335,commented_on_issue,5
Kenigmatic,anthropics/claude-code#38335,commented_on_issue,1
Kenya-West,microsoft/vscode-copilot-release#5158,commented_on_issue,2
Kenya-West,microsoft/vscode-copilot-release#5158,opened_issue,1
KernelBypass,openai/codex#24381,commented_on_issue,1
KernelBypass,openai/codex#24381,opened_issue,1
Kevin6881,openai/codex#18993,commented_on_issue,1
KevinGeng3,microsoft/vscode-copilot-release#14066,commented_on_issue,1
KevinJKoning,openai/codex#14985,commented_on_issue,1
Khalizo,microsoft/vscode-copilot-release#554,commented_on_issue,1
Khalizo,microsoft/vscode-copilot-release#554,opened_issue,1
Klaster1,microsoft/vscode-copilot-release#12216,commented_on_issue,1
KlomDark,microsoft/vscode-copilot-release#5559,commented_on_issue,1
Koba-San-code,microsoft/vscode-copilot-release#7640,commented_on_issue,1
Kokkie123,openai/codex#11014,commented_on_issue,1
KonssnoK,anthropics/claude-code#38335,commented_on_issue,1
Krashnicov,anthropics/claude-code#2805,commented_on_issue,1
Krinhj,openai/codex#6020,commented_on_issue,1
KrisEnigma,microsoft/vscode-copilot-release#991,commented_on_issue,1
KristianLentino99,anthropics/claude-code#27302,commented_on_issue,1
KristinThompson6,microsoft/vscode-copilot-release#14165,commented_on_issue,1
KristofVDB1,microsoft/vscode-copilot-release#10885,commented_on_issue,1
Ksld154,anthropics/claude-code#48033,commented_on_issue,1
KuldeepB19,openai/codex#24337,opened_issue,1
KyleNesium,anthropics/claude-code#28729,opened_issue,1
KyleSlusser,microsoft/vscode-copilot-release#7052,commented_on_issue,2
L-Evan,anthropics/claude-code#29573,commented_on_issue,1
LaZzyMan,openai/codex#23848,commented_on_issue,1
Lake-Kraken,openai/codex#20161,commented_on_issue,1
Langerrr,anthropics/claude-code#45417,opened_issue,1
Larry57,anthropics/claude-code#38335,commented_on_issue,1
LarsThorenWint,anthropics/claude-code#41502,commented_on_issue,1
LarsThorenWint,anthropics/claude-code#41502,opened_issue,1
Larswa,microsoft/vscode-copilot-release#991,commented_on_issue,1
Laul,anthropics/claude-code#27302,commented_on_issue,1
Laulen,microsoft/vscode-copilot-release#14121,commented_on_issue,2
LavalLi,openai/codex#21865,commented_on_issue,1
LayKash,anthropics/claude-code#38335,commented_on_issue,1
LeScoile,anthropics/claude-code#41640,commented_on_issue,1
LeeeeTX,openai/codex#13018,commented_on_issue,1
LeeeeTX,openai/codex#8784,commented_on_issue,1
LennertSchepers,microsoft/vscode-copilot-release#12770,commented_on_issue,1
Leon-Waston,openai/codex#14297,commented_on_issue,1
Leong-Qi-Jin,microsoft/vscode-copilot-release#8495,commented_on_issue,2
LetterTree,openai/codex#8784,commented_on_issue,1
LewenW,anthropics/claude-code#16288,commented_on_issue,1
LewisLebentz,anthropics/claude-code#28729,commented_on_issue,1
Liams-Electronics-Lab,microsoft/vscode-copilot-release#12565,commented_on_issue,1
LikeDreamwalker,anthropics/claude-code#61415,commented_on_issue,1
LinkLookApp,anthropics/claude-code#62117,commented_on_issue,2
LinkLookApp,anthropics/claude-code#62117,opened_issue,1
LinusAurel,openai/codex#23102,commented_on_issue,1
LinusAurel,openai/codex#24424,commented_on_issue,1
LinusAurel,openai/codex#24424,opened_issue,1
Liquid72,openai/codex#9046,commented_on_issue,1
Litee,anthropics/claude-code#37951,commented_on_issue,3
Liuyh0308,openai/codex#15282,commented_on_issue,1
Lo44a,openai/codex#24056,commented_on_issue,1
Longtime76,openai/codex#24100,opened_issue,1
Loong0x00,anthropics/claude-code#37451,commented_on_issue,1
Loong0x00,anthropics/claude-code#37451,opened_issue,1
Loongphy,openai/codex#16886,commented_on_issue,1
Lorex,anthropics/claude-code#27302,commented_on_issue,1
LostBeard,anthropics/claude-code#38335,commented_on_issue,2
LozadAPP,anthropics/claude-code#32186,commented_on_issue,1
LukyPlay,openai/codex#24031,commented_on_issue,1
LuxDie,microsoft/vscode-copilot-release#11935,opened_issue,1
LuxDie,microsoft/vscode-copilot-release#11938,opened_issue,1
LuxDie,microsoft/vscode-copilot-release#11941,opened_issue,1
LuxDie,microsoft/vscode-copilot-release#9719,opened_issue,1
LvanProosdij,microsoft/vscode-copilot-release#991,commented_on_issue,1
Lyellr88,openai/codex#24391,opened_issue,1
M0-09,microsoft/vscode-copilot-release#875,commented_on_issue,2
M1XZG,microsoft/vscode-copilot-release#991,commented_on_issue,1
M3GH4NN,anthropics/claude-code#27302,commented_on_issue,1
MAminn,microsoft/vscode-copilot-release#7640,commented_on_issue,1
MONISHSHARMA080,anthropics/claude-code#17432,commented_on_issue,1
Ma7moudAfify,openai/codex#20161,commented_on_issue,1
MackYang,microsoft/vscode-copilot-release#12563,opened_issue,1
MadMaia3D,openai/codex#9508,commented_on_issue,1
Madex1987,openai/codex#22051,commented_on_issue,1
Madikis,anthropics/claude-code#27302,commented_on_issue,1
Magnet-js,microsoft/vscode-copilot-release#12948,commented_on_issue,1
Mahim-Sama,microsoft/vscode-copilot-release#2947,opened_issue,1
Mahkhmood9,openai/codex#21977,commented_on_issue,5
MaiHoangViet1809,openai/codex#18450,commented_on_issue,1
MakeReadyBen,anthropics/claude-code#27302,commented_on_issue,1
MaksimEgorov,anthropics/claude-code#47595,opened_issue,1
